Date,Open,High,Low,Close,Adj Close,Volume
11/19/2012,77.244286,81.714287,77.125717,81.64286,73.837326,527975000
11/26/2012,82.271431,84.89286,81.751427,83.611427,75.617699,647698100
12/3/2012,84.807144,84.941429,74.089996,76.178574,68.895454,982559900
12/10/2012,75,78.508568,72.225716,72.827141,65.864456,836203200
12/17/2012,72.704285,76.414284,71.604286,74.190002,67.097015,727654900
12/24/2012,74.335716,74.89286,72.094284,72.798569,65.8386,321897100
12/31/2012,72.932854,79.285713,72.714287,75.285713,68.087959,541827300
1/7/2013,74.571426,75.984283,73.599998,74.328575,67.222336,575530200
1/14/2013,71.811432,72.964287,69.054283,71.428574,64.599586,807096500
1/21/2013,72.080002,73.57,62.142857,62.84,56.832123,997983700
1/28/2013,62.547142,66.085716,62.265713,64.802856,58.607338,658162400
2/4/2013,64.844284,68.401428,63.142857,67.854286,61.367016,745477600
2/11/2013,68.071426,69.277145,65.702858,65.737144,59.798782,587192900
2/18/2013,65.871429,66.104286,63.259998,64.401428,58.583717,422480800
2/25/2013,64.835716,65.017143,61.425713,61.495716,55.940506,584098200
3/4/2013,61.114285,62.204285,59.857143,61.674286,56.10294,635348700
3/11/2013,61.392857,63.46143,60.734287,63.380001,57.654575,573383300
3/18/2013,63.064285,66.014282,63.028572,65.987144,60.026207,554998500
3/25/2013,66.384285,67.135712,63.08857,63.237144,57.524616,392376600
4/1/2013,63.128571,63.385715,59.954285,60.457142,54.995747,506152500
4/8/2013,60.692856,62.57,60.355713,61.400002,55.853436,387587200
4/15/2013,61,61.127144,55.014286,55.790001,50.75021,710980200
4/22/2013,56.091427,59.824287,55.895714,59.599998,54.216034,803186300
4/29/2013,60.064285,64.747147,60,64.28286,58.475864,655475800
5/6/2013,65.101425,66.535713,64.354286,64.709999,58.864426,546583100
5/13/2013,64.501427,65.414284,59.842857,61.894287,56.675735,634197200
5/20/2013,61.701427,64.050003,61.442856,63.592857,58.231087,494956700
5/27/2013,64.271431,65.300003,62.771427,64.247147,58.830223,363636000
6/3/2013,64.389999,64.918571,61.824287,63.115715,57.794186,444285100
6/10/2013,63.532856,64.154289,61.214287,61.435715,56.255829,389797800
6/17/2013,61.634285,62.242859,58.299999,59.07143,54.090885,400952300
6/24/2013,58.200001,58.380001,55.552856,56.647144,51.871002,519598800
7/1/2013,57.527142,60.470001,57.317142,59.631428,54.603664,343968100
7/8/2013,60.015713,61.398571,58.625713,60.93,55.792755,384496000
7/15/2013,60.715714,62.124287,60.595715,60.707142,55.58868,286261500
7/22/2013,61.351429,63.512856,59.815716,62.998573,57.68692,399693700
7/29/2013,62.971428,66.121429,62.885715,66.077141,60.50592,340368000
8/5/2013,66.384285,67.412857,64.807144,64.921425,59.447639,368803400
