Date,Open,High,Low,Close,Adj Close,Volume
2008-03-19,14.875000,17.250000,13.750000,14.125000,11.129336,708486000
2008-03-20,14.600000,16.250000,14.375000,16.087500,12.675618,198985200
2008-03-24,16.809999,16.924999,14.750000,14.932500,11.765577,149566400
2008-03-25,15.145000,16.062500,14.955000,15.812500,12.458943,87092000
2008-03-26,15.682500,16.120001,15.392500,15.990000,12.598803,43111600
2008-03-27,16.012501,16.184999,15.662500,15.727500,12.391972,39829600
2008-03-28,15.842500,15.860000,15.540000,15.690000,12.362424,24675200
2008-03-31,15.650000,15.870000,15.512500,15.590000,12.283634,22157200
2008-04-01,15.765000,15.920000,15.077500,15.402500,12.135899,60410800
2008-04-02,15.430000,15.580000,15.125000,15.580000,12.275752,43836400
2008-04-03,15.487500,16.572500,15.455000,16.375000,12.902147,100868000
2008-04-04,16.225000,16.330000,15.937500,16.120001,12.701230,36394400
2008-04-07,16.275000,16.450001,16.004999,16.260000,12.811537,28301600
2008-04-08,16.225000,17.059999,16.202499,17.022499,13.412325,53925600
2008-04-09,17.110001,17.180000,16.402500,16.447500,12.959272,48324400
2008-04-10,16.540001,16.682501,16.277500,16.527500,13.022308,22372000
2008-04-11,16.312500,16.692499,16.312500,16.527500,13.022308,26421600
2008-04-14,16.674999,16.809999,16.382500,16.420000,12.937605,28443600
2008-04-15,16.572500,16.637501,16.000000,16.087500,12.675618,23888000
2008-04-16,16.139999,16.737499,16.139999,16.535000,13.028218,25136800
2008-04-17,16.565001,16.937500,16.502501,16.760000,13.205494,22459600
2008-04-18,17.002501,17.612499,16.799999,17.250000,13.591574,104099600
2008-04-21,17.370001,18.125000,17.212500,17.742500,13.979626,58848000
2008-04-22,17.980000,18.100000,17.500000,17.570000,13.843716,47357600
2008-04-23,17.737499,17.924999,17.422501,17.520000,13.804311,37319600
2008-04-24,17.799999,18.247499,17.510000,18.075001,14.241609,38086800
2008-04-25,19.000000,19.020000,18.477501,18.775000,14.793148,101460000
2008-04-28,19.125000,19.322500,18.725000,18.907499,14.897549,132517200
2008-04-29,18.537500,20.219999,17.750000,20.219999,15.931695,197308400
2008-04-30,20.350000,21.202499,20.267500,20.862499,16.437931,147543600
2008-05-01,21.097500,21.910000,20.975000,21.350000,16.822037,116395600
2008-05-02,21.822500,21.875000,20.250000,20.687500,16.300045,136648800
2008-05-05,20.712500,21.375000,20.205000,21.264999,16.755062,70377200
2008-05-06,21.367500,22.037500,21.187500,21.882500,17.241602,75913200
2008-05-07,22.207500,22.459999,21.915001,22.125000,17.432673,100464800
2008-05-08,22.375000,22.437500,21.485001,21.825001,17.196302,92836400
2008-05-09,21.452499,21.667500,20.629999,20.715000,16.321711,94312000
2008-05-12,20.912500,21.120001,19.525000,20.475000,16.132612,147471600
2008-05-13,20.457500,20.875000,20.197500,20.594999,16.227160,53249600
2008-05-14,20.825001,21.087500,20.362499,20.557501,16.197613,51400400
2008-05-15,20.632500,20.732500,20.277500,20.562500,16.201550,36688800
2008-05-16,20.677500,20.712500,20.315001,20.592501,16.225197,34066800
2008-05-19,20.567499,21.184999,20.537500,20.830000,16.412323,45473200
2008-05-20,20.719999,20.959999,20.477501,20.684999,16.298071,40702000
2008-05-21,20.670000,20.857500,20.129999,20.212500,15.925784,41831600
2008-05-22,20.142500,20.150000,19.040001,19.327499,15.228477,85283600
2008-05-23,18.959999,19.327499,18.780001,19.087500,15.039373,42196400
2008-05-27,19.230000,19.735001,18.590000,19.684999,15.510155,62776400
2008-05-28,20.072500,20.487499,19.887501,20.480000,16.136549,52996000
2008-05-29,20.857500,21.737499,20.752501,21.312500,16.792494,100613200
2008-05-30,21.504999,21.889999,21.452499,21.590000,17.011135,72016000
2008-06-02,21.552500,21.737499,21.150000,21.517500,16.954012,36856000
2008-06-03,21.752501,21.987499,21.507500,21.889999,17.247513,48411600
2008-06-04,21.770000,22.025000,21.320000,21.370001,16.837795,40684400
2008-06-05,21.615000,21.809999,21.397499,21.809999,17.184479,27059600
2008-06-06,21.475000,21.497499,20.887501,20.912500,16.477324,41748000
2008-06-09,21.000000,21.237499,20.139999,20.535000,16.179884,45240000
2008-06-10,20.075001,20.717501,19.902500,20.077499,15.819410,36048400
2008-06-11,20.250000,20.250000,19.400000,19.434999,15.313180,56996400
2008-06-12,19.737499,20.192499,19.637501,19.889999,15.671675,44605600
2008-06-13,20.065001,20.452499,20.037500,20.382500,16.059727,30689200
2008-06-16,20.370001,20.875000,20.275000,20.817499,16.402470,34384000
2008-06-17,21.025000,21.245001,20.920000,21.167500,16.678236,33277600
2008-06-18,20.930000,21.174999,20.860001,20.965000,16.518690,33724000
2008-06-19,20.870001,21.100000,20.405001,21.067499,16.599455,36925200
2008-06-20,20.742500,21.125000,20.687500,20.892500,16.461563,42546800
2008-06-23,20.962500,21.087500,20.254999,20.264999,15.967144,30141200
2008-06-24,20.014999,20.735001,19.627501,20.665001,16.282307,49891200
2008-06-25,20.840000,21.105000,20.465000,20.514999,16.164125,50711600
2008-06-26,20.150000,20.184999,19.504999,19.775000,15.581068,76562800
2008-06-27,19.700001,20.717501,19.637501,20.650000,16.270489,176022800
2008-06-30,20.502501,20.709999,20.075001,20.327499,16.016390,49301200
